fiscal_date,sales,cost_of_goods,gross_profit,operating_income,other_income_expense,pretax_income,income_tax,net_income,eps_basic,eps_diluted,basic_shares_outstanding,diluted_shares_outstanding,ebitda,net_income_continuous_operations,minority_interests,preferred_stock_dividends,research_and_development,selling_general_and_administrative,other_operating_expenses,income,expense,ticker
2021-12-31,56197000000.0,17446000000.0,38751000000.0,19048000000.0,-3675000000.0,12989000000.0,1440000000.0,11549000000.0,6.48,6.45,1770000000.0,1770000000.0,25108000000.0,11549000000.0,-7000000.0,74000000.0,6922000000.0,12349000000.0,432000000.0,39000000.0,2423000000.0,ABBV
2020-12-31,45804000000.0,15387000000.0,30417000000.0,12739000000.0,-7061000000.0,3398000000.0,-1224000000.0,4622000000.0,2.73,2.72,1667000000.0,1667000000.0,13770000000.0,4622000000.0,-6000000.0,60000000.0,6379000000.0,11299000000.0,,174000000.0,2454000000.0,ABBV
2023-05-31,49954000000.0,13564000000.0,36390000000.0,13773000000.0,-1427000000.0,9126000000.0,623000000.0,8503000000.0,3.15,3.07,2696000000.0,2696000000.0,19995000000.0,8503000000.0,,,8623000000.0,10412000000.0,103000000.0,285000000.0,3505000000.0,ORCL
2022-05-31,42440000000.0,8877000000.0,33563000000.0,15830000000.0,-5520000000.0,7649000000.0,932000000.0,6717000000.0,2.49,2.41,2700000000.0,2700000000.0,18776000000.0,6717000000.0,,,7219000000.0,9364000000.0,4694000000.0,94000000.0,2755000000.0,ORCL
2021-05-31,40479000000.0,7855000000.0,32624000000.0,15782000000.0,-388000000.0,12999000000.0,-747000000.0,13746000000.0,4.67,4.55,2945000000.0,2945000000.0,18830000000.0,13746000000.0,,,6527000000.0,8936000000.0,129000000.0,101000000.0,2496000000.0,ORCL
2020-05-31,39068000000.0,7938000000.0,31130000000.0,14202000000.0,-671000000.0,12063000000.0,1928000000.0,10135000000.0,3.16,3.08,3211000000.0,3211000000.0,17517000000.0,10135000000.0,,,6067000000.0,9275000000.0,51000000.0,527000000.0,1995000000.0,ORCL
2023-01-31,31352000000.0,8360000000.0,22992000000.0,1858000000.0,-1198000000.0,660000000.0,452000000.0,208000000.0,0.21,0.21,992000000.0,992000000.0,6711000000.0,208000000.0,,,5055000000.0,16079000000.0,,,,CRM
2022-01-31,26492000000.0,7026000000.0,19466000000.0,548000000.0,984000000.0,1532000000.0,88000000.0,1444000000.0,1.51,1.48,955000000.0,955000000.0,2635000000.0,1444000000.0,,,4465000000.0,14453000000.0,,,,CRM
2021-01-31,21252000000.0,5438000000.0,15814000000.0,455000000.0,2106000000.0,2561000000.0,-1511000000.0,4072000000.0,4.48,4.38,908000000.0,908000000.0,1131000000.0,4072000000.0,,,3598000000.0,11761000000.0,,,,CRM
2023-12-31,196913000000.0,136522000000.0,60391000000.0,26229000000.0,3824000000.0,29584000000.0,8173000000.0,21411000000.0,11.41,11.36,1873000000.0,1873000000.0,47815000000.0,21411000000.0,-42000000.0,,,4141000000.0,25801000000.0,,469000000.0,CVX
2022-12-31,235717000000.0,161735000000.0,73982000000.0,39950000000.0,10240000000.0,49674000000.0,14066000000.0,35608000000.0,18.36,18.28,1931486000.0,1931486000.0,66995000000.0,35608000000.0,-143000000.0,,,4312000000.0,25688000000.0,,516000000.0,CVX
2021-12-31,155606000000.0,110174000000.0,45432000000.0,16180000000.0,6171000000.0,21639000000.0,5950000000.0,15689000000.0,8.15,8.14,1915989000.0,1915989000.0,40394000000.0,15689000000.0,-64000000.0,,,4014000000.0,21275000000.0,,712000000.0,CVX
2020-12-31,94471000000.0,71656000000.0,22815000000.0,-6097000000.0,-659000000.0,-7453000000.0,-1892000000.0,-5561000000.0,-2.96,-2.96,1870027000.0,1870027000.0,13788000000.0,-5561000000.0,18000000.0,,,4213000000.0,21860000000.0,,697000000.0,CVX
2023-12-31,98581000000.0,,,,,28342000000.0,1827000000.0,26515000000.0,3.1,3.08,8028600000.0,8028600000.0,,26515000000.0,,,,49815000000.0,,,,BAC
2022-12-31,94950000000.0,,,,,30969000000.0,3441000000.0,27528000000.0,3.21,3.19,8113700000.0,8113700000.0,,27528000000.0,,1513000000.0,,45946000000.0,,,,BAC
2021-12-31,89113000000.0,,,,,33976000000.0,1998000000.0,31978000000.0,3.6,3.57,8493300000.0,8493300000.0,,31978000000.0,,1421000000.0,,45049000000.0,,,,BAC
2020-12-31,85528000000.0,,,,,18995000000.0,1101000000.0,17894000000.0,1.88,1.87,8753200000.0,8753200000.0,,17894000000.0,,1421000000.0,,41156000000.0,,,,BAC
2023-12-31,33723297000.0,19715368000.0,14007929000.0,6954003000.0,,6205405000.0,797415000.0,5407990000.0,12.25,12.03,441571000.0,441571000.0,21508387000.0,5407990000.0,,,2675758000.0,4378168000.0,,,748598000.0,NFLX
2022-12-31,31615550000.0,19168285000.0,12447265000.0,5632831000.0,,5263929000.0,772005000.0,4491924000.0,10.1,9.95,444698000.0,444698000.0,20332955000.0,4491924000.0,,,2711041000.0,4103393000.0,,337310000.0,706212000.0,NFLX
2021-12-31,29697844000.0,17332683000.0,12365161000.0,6194509000.0,,5840103000.0,723875000.0,5116228000.0,11.55,11.24,443155000.0,443155000.0,19044502000.0,5116228000.0,,,2273885000.0,3896767000.0,,411214000.0,765620000.0,NFLX
2020-12-31,24996056000.0,15276319000.0,9719737000.0,4585289000.0,,3199349000.0,437954000.0,2761395000.0,6.26,6.08,440922000.0,440922000.0,15507911000.0,2761395000.0,,,1829600000.0,3304848000.0,,,1385940000.0,NFLX
2023-11-30,19409000000.0,2354000000.0,17055000000.0,6650000000.0,-7000000.0,6799000000.0,1371000000.0,5428000000.0,11.87,11.82,457000000.0,457000000.0,7792000000.0,5428000000.0,,,3473000000.0,6764000000.0,,269000000.0,113000000.0,ADBE
2022-11-30,17606000000.0,2165000000.0,15441000000.0,6098000000.0,-39000000.0,6008000000.0,1252000000.0,4756000000.0,10.13,10.1,470000000.0,470000000.0,7016000000.0,4756000000.0,,,2987000000.0,6187000000.0,,61000000.0,112000000.0,ADBE
2021-11-30,15785000000.0,1865000000.0,13920000000.0,5802000000.0,-1000000.0,5705000000.0,883000000.0,4822000000.0,10.1,10.02,477000000.0,477000000.0,6607000000.0,4822000000.0,,,2540000000.0,5406000000.0,,17000000.0,113000000.0,ADBE
2020-11-30,12868000000.0,1722000000.0,11146000000.0,4237000000.0,12000000.0,4176000000.0,-1084000000.0,5260000000.0,10.94,10.83,481000000.0,481000000.0,5038000000.0,5260000000.0,,,2188000000.0,4559000000.0,,43000000.0,116000000.0,ADBE
2023-12-31,45754000000.0,18520000000.0,27234000000.0,13016000000.0,556000000.0,12952000000.0,2249000000.0,10703000000.0,2.48,2.47,4323000000.0,4323000000.0,16661000000.0,10703000000.0,11000000.0,,,7930000000.0,6273000000.0,907000000.0,1527000000.0,KO
2022-12-31,43004000000.0,18000000000.0,25004000000.0,12042000000.0,77000000.0,11686000000.0,2115000000.0,9571000000.0,2.2,2.19,4328000000.0,4328000000.0,15400000000.0,9571000000.0,-29000000.0,,,7442000000.0,5520000000.0,449000000.0,882000000.0,KO
2021-12-31,38655000000.0,15357000000.0,23298000000.0,11039000000.0,2707000000.0,12425000000.0,2621000000.0,9804000000.0,2.26,2.25,4315000000.0,4315000000.0,16205000000.0,9804000000.0,-33000000.0,,,12144000000.0,115000000.0,276000000.0,1597000000.0,KO
2020-12-31,33014000000.0,13433000000.0,19581000000.0,9725000000.0,1091000000.0,9749000000.0,1981000000.0,7768000000.0,1.8,1.79,4295000000.0,4295000000.0,13450000000.0,7768000000.0,-21000000.0,,,9731000000.0,125000000.0,370000000.0,1437000000.0,KO
2023-08-31,64111745000.0,43380138000.0,20731607000.0,8809889000.0,96559000.0,9139332000.0,2135802000.0,7003530000.0,10.9,10.77,630608186.0,630608186.0,10587612000.0,7003530000.0,-131973000.0,,,10858572000.0,1063146000.0,280409000.0,47525000.0,ACN
2022-08-31,61594305000.0,41892766000.0,19701539000.0,9367181000.0,-168827000.0,9196167000.0,2207207000.0,6988960000.0,10.87,10.71,632762710.0,632762710.0,10650519000.0,6988960000.0,-111791000.0,,,10334358000.0,,45133000.0,47320000.0,ACN
2021-08-31,50533389000.0,34169261000.0,16364128000.0,7621529000.0,165714000.0,7761116000.0,1770571000.0,5990545000.0,9.31,9.16,634745073.0,634745073.0,9711850000.0,5990545000.0,-83736000.0,,,8742599000.0,,33365000.0,59492000.0,ACN
2020-08-31,44327039000.0,30350881000.0,13976158000.0,6513644000.0,224427000.0,6774331000.0,1589018000.0,5185313000.0,8.03,7.89,636299913.0,636299913.0,8580526000.0,5185313000.0,-77474000.0,,,7462514000.0,,69331000.0,33071000.0,ACN
2023-12-31,91471000000.0,41881000000.0,49590000000.0,12913000000.0,-677000000.0,11417000000.0,2262000000.0,9155000000.0,6.604076,6.56,1374000000.0,1374000000.0,16681000000.0,9155000000.0,-81000000.0,,,36677000000.0,,,819000000.0,PEP
2022-12-31,86392000000.0,40576000000.0,45816000000.0,11357000000.0,287000000.0,10705000000.0,1727000000.0,8978000000.0,6.45,6.42,1380000000.0,1380000000.0,14769000000.0,8978000000.0,-68000000.0,,,34459000000.0,,,939000000.0,PEP
2021-12-31,79474000000.0,37075000000.0,42399000000.0,11162000000.0,522000000.0,9821000000.0,2142000000.0,7679000000.0,5.51,5.49,1382000000.0,1382000000.0,14899000000.0,7679000000.0,-61000000.0,,,31237000000.0,,,1863000000.0,PEP
2020-12-31,70372000000.0,31797000000.0,38575000000.0,10122000000.0,75000000.0,9069000000.0,1894000000.0,7175000000.0,5.15942,5.12,1380000000.0,1380000000.0,13265000000.0,7175000000.0,-55000000.0,0.0,,28453000000.0,,,1128000000.0,PEP
2022-12-31,673202000000.0,421534000000.0,251668000000.0,59644000000.0,-7287000000.0,41680000000.0,14395000000.0,34743000000.0,59.5,59.5,357352800.0,357352800.0,92923000000.0,49138000000.0,-10834000000.0,,,192057000000.0,-33000000.0,3842000000.0,13918000000.0,FMX
2021-12-31,556261000000.0,342548000000.0,213713000000.0,52313000000.0,2381000000.0,41190000000.0,14278000000.0,37677000000.0,71.0,71.0,357468400.0,357468400.0,81029000000.0,51956000000.0,-9183000000.0,,,161425000000.0,-25000000.0,1464000000.0,14474000000.0,FMX
2020-12-31,492966000000.0,303313000000.0,189653000000.0,40027000000.0,-6728000000.0,19311000000.0,14819000000.0,3756000000.0,-1.078747,-1.078747,1789113135.0,1789113135.0,68514000000.0,18575000000.0,-5686000000.0,,,146393000000.0,-20000000.0,2100000000.0,15863000000.0,FMX
2023-12-31,,,,,,,,,5.23,5.17,1167000000.0,1167000000.0,,,,,,,,,,SAP
2022-12-31,30871000000.0,8936000000.0,21935000000.0,4808000000.0,-333000000.0,3090000000.0,1382000000.0,1708000000.0,1.95,1.94,1170000000.0,1170000000.0,7480000000.0,1708000000.0,576000000.0,,6166000000.0,11015000000.0,-54000000.0,820000000.0,2205000000.0,SAP
2021-12-31,27842000000.0,7946000000.0,19897000000.0,4814000000.0,-141000000.0,6847000000.0,1471000000.0,5376000000.0,4.560948,4.560948,1179579340.0,1179579340.0,9679000000.0,5376000000.0,-121000000.0,,5190000000.0,9936000000.0,-43000000.0,3123000000.0,949000000.0,SAP
2020-12-31,27338000000.0,7886000000.0,19453000000.0,6621000000.0,-176000000.0,7220000000.0,1938000000.0,5283000000.0,4.35,4.35,1182000000.0,1182000000.0,9899000000.0,5283000000.0,-138000000.0,,4454000000.0,8462000000.0,-84000000.0,1473000000.0,697000000.0,SAP
2023-12-31,42857000000.0,25757000000.0,17100000000.0,7318000000.0,-524000000.0,6298000000.0,284000000.0,5955000000.0,15.52,15.45,386000000.0,386000000.0,11538000000.0,5955000000.0,40000000.0,,1337000000.0,8445000000.0,,879000000.0,1375000000.0,TMO
2022-12-31,44915000000.0,25944000000.0,18971000000.0,8507000000.0,-218000000.0,7835000000.0,703000000.0,6960000000.0,17.75,17.63,392000000.0,392000000.0,12056000000.0,6960000000.0,-10000000.0,,1471000000.0,8993000000.0,,272000000.0,726000000.0,TMO
2021-12-31,39211000000.0,19573000000.0,19638000000.0,10225000000.0,-891000000.0,8841000000.0,1109000000.0,7728000000.0,19.62,19.46,394000000.0,394000000.0,12166000000.0,7728000000.0,-3000000.0,,1406000000.0,8007000000.0,,43000000.0,536000000.0,TMO
2020-12-31,32218000000.0,16214000000.0,16004000000.0,7893000000.0,-175000000.0,7230000000.0,850000000.0,6377000000.0,16.09,15.96,396000000.0,396000000.0,10207000000.0,6377000000.0,-2000000.0,,1181000000.0,6930000000.0,,65000000.0,553000000.0,TMO
2023-12-31,32854000000.0,17492000000.0,15362000000.0,8269000000.0,-81000000.0,7988000000.0,1814000000.0,6341000000.0,12.7,12.59,488191000.0,488191000.0,12310000000.0,6199000000.0,-142000000.0,,146000000.0,3131000000.0,,213000000.0,413000000.0,LIN
2022-12-31,33364000000.0,19450000000.0,13914000000.0,6697000000.0,-1091000000.0,5543000000.0,1434000000.0,4281000000.0,8.3,8.23,499736000.0,499736000.0,11031000000.0,4147000000.0,-134000000.0,,143000000.0,2870000000.0,,152000000.0,215000000.0,LIN
2021-12-31,30793000000.0,17543000000.0,13250000000.0,5475000000.0,-299000000.0,5099000000.0,1262000000.0,3961000000.0,7.4,7.33,516896000.0,516896000.0,9969000000.0,3826000000.0,-135000000.0,,143000000.0,2997000000.0,,93000000.0,170000000.0,LIN
2020-12-31,27243000000.0,15383000000.0,11860000000.0,3889000000.0,-390000000.0,3384000000.0,847000000.0,2626000000.0,4.75,4.71,526736000.0,526736000.0,8376000000.0,2501000000.0,-125000000.0,,152000000.0,3193000000.0,,140000000.0,255000000.0,LIN
2023-12-31,25493700000.0,10931200000.0,14562500000.0,11745600000.0,-48900000.0,10522200000.0,2053400000.0,8468800000.0,11.63,11.56,727900000.0,727900000.0,14094500000.0,8468800000.0,,,,2435200000.0,,186000000.0,1360800000.0,MCD
2022-12-31,23182600000.0,9975400000.0,13207200000.0,10344600000.0,-1356600000.0,7825400000.0,1648000000.0,6177400000.0,8.39,8.33,736500000.0,736500000.0,11855800000.0,6177400000.0,,,,2492200000.0,,44000000.0,1207000000.0,MCD
2021-12-31,23222900000.0,10642700000.0,12580200000.0,9872700000.0,432300000.0,9127900000.0,1582700000.0,7545200000.0,10.11,10.04,746300000.0,746300000.0,11912200000.0,7545200000.0,,,,2377800000.0,,9000000.0,1185800000.0,MCD
2020-12-31,19207800000.0,9455700000.0,9752100000.0,7206500000.0,134500000.0,6140700000.0,1410200000.0,4730500000.0,6.346257,6.31,745400000.0,745400000.0,9107100000.0,4730500000.0,,,,2245000000.0,,18000000.0,1218100000.0,MCD
2023-12-31,46660000000.0,12472000000.0,34188000000.0,9769000000.0,-227000000.0,9123000000.0,551000000.0,14854000000.0,,,,,18469000000.0,8572000000.0,-4000000.0,,11371000000.0,12517000000.0,531000000.0,627000000.0,855000000.0,NVS
2022-12-31,43461000000.0,11582000000.0,31879000000.0,7946000000.0,-195000000.0,7177000000.0,1128000000.0,6955000000.0,3.19,3.17,2181180341.0,2181180341.0,14866000000.0,6049000000.0,0.0,,9172000000.0,12193000000.0,2568000000.0,377000000.0,800000000.0,NVS
2021-12-31,43974000000.0,11735000000.0,32239000000.0,10056000000.0,15268000000.0,24530000000.0,1625000000.0,24018000000.0,10.71,10.63,2242601173.0,2242601173.0,30983000000.0,22905000000.0,3000000.0,,8641000000.0,12827000000.0,715000000.0,70000000.0,787000000.0,NVS
2020-12-31,49898000000.0,15121000000.0,34777000000.0,10152000000.0,538000000.0,9878000000.0,1807000000.0,8071000000.0,3.55,3.52,2277000000.0,2277000000.0,17346000000.0,8071000000.0,1000000.0,,8980000000.0,14197000000.0,1448000000.0,91000000.0,869000000.0,NVS
2023-12-31,40109000000.0,17975000000.0,22134000000.0,6478000000.0,438000000.0,6664000000.0,941000000.0,5723000000.0,3.300316,3.26,1734076358.0,1734076358.0,10585000000.0,5723000000.0,,,2741000000.0,10949000000.0,,385000000.0,637000000.0,ABT
2022-12-31,43653000000.0,19142000000.0,24511000000.0,8362000000.0,319000000.0,8306000000.0,1373000000.0,6933000000.0,3.94,3.91,1753000000.0,1753000000.0,12133000000.0,6933000000.0,,,2888000000.0,11248000000.0,,183000000.0,558000000.0,ABT
2021-12-31,43075000000.0,18537000000.0,24538000000.0,8425000000.0,276000000.0,8211000000.0,1140000000.0,7071000000.0,3.97,3.94,1775000000.0,1775000000.0,12283000000.0,7071000000.0,,,2742000000.0,11324000000.0,,43000000.0,533000000.0,ABT
2020-12-31,34608000000.0,15003000000.0,19605000000.0,5357000000.0,111000000.0,4968000000.0,497000000.0,4495000000.0,2.537784,2.5,1771230274.0,1771230274.0,8833000000.0,4495000000.0,,,2420000000.0,9696000000.0,,46000000.0,546000000.0,ABT
2023-09-30,88898000000.0,59201000000.0,29697000000.0,8992000000.0,-3014000000.0,4769000000.0,1379000000.0,3390000000.0,1.29,1.29,1828000000.0,1828000000.0,15834000000.0,3390000000.0,-1036000000.0,,,15336000000.0,,764000000.0,1973000000.0,DIS
2022-09-30,82722000000.0,54401000000.0,28321000000.0,6770000000.0,-88000000.0,5285000000.0,1732000000.0,3505000000.0,1.73,1.72,1822000000.0,1822000000.0,12897000000.0,3553000000.0,-360000000.0,,,16388000000.0,,152000000.0,1549000000.0,DIS
2021-09-30,67418000000.0,45131000000.0,22287000000.0,3659000000.0,308000000.0,2561000000.0,25000000.0,2507000000.0,1.1,1.09,1816000000.0,1816000000.0,9732000000.0,2536000000.0,-512000000.0,,,13517000000.0,,140000000.0,1406000000.0,DIS
2020-09-30,65388000000.0,43880000000.0,21508000000.0,3794000000.0,-4046000000.0,-1743000000.0,699000000.0,-2474000000.0,-1.58,-1.58,1808000000.0,1808000000.0,10828000000.0,-2442000000.0,-390000000.0,,,12369000000.0,,156000000.0,1491000000.0,DIS
2022-12-31,381314000000.0,302535000000.0,78779000000.0,63109000000.0,,64815000000.0,21941000000.0,42874000000.0,11.52,11.42,3673750000.0,3673750000.0,86532000000.0,64815000000.0,-565000000.0,0.0,1075000000.0,12883000000.0,1712000000.0,1046000000.0,3901000000.0,SHEL
2021-12-31,261504000000.0,225655000000.0,35849000000.0,22283000000.0,,29829000000.0,9199000000.0,20630000000.0,5.18,5.14,3880850000.0,3880850000.0,54362000000.0,29829000000.0,-529000000.0,0.0,815000000.0,11328000000.0,1423000000.0,511000000.0,3606000000.0,SHEL
2020-12-31,180543000000.0,193538000000.0,-12995000000.0,-25530000000.0,,-26967000000.0,-5433000000.0,-21534000000.0,-5.56,-5.56,3897800000.0,3897800000.0,29280000000.0,-26967000000.0,-146000000.0,0.0,907000000.0,9881000000.0,1747000000.0,679000000.0,4057000000.0,SHEL
2023-12-31,45811000000.0,8268000000.0,37543000000.0,8722000000.0,,6899000000.0,938000000.0,5961000000.0,,,,,13911000000.0,6899000000.0,-6000000.0,0.0,10935000000.0,18222000000.0,164000000.0,301000000.0,1589000000.0,AZN
2022-12-31,44351000000.0,12391000000.0,31960000000.0,4512000000.0,,2501000000.0,-792000000.0,3293000000.0,1.06,1.055,3096000000.0,3096000000.0,9826000000.0,2501000000.0,-5000000.0,0.0,9762000000.0,17984000000.0,200000000.0,81000000.0,1330000000.0,AZN
2021-12-31,37417000000.0,12437000000.0,24980000000.0,-139000000.0,,-265000000.0,-380000000.0,115000000.0,0.04,0.04,2836000000.0,2836000000.0,3922000000.0,-265000000.0,-3000000.0,0.0,9736000000.0,15590000000.0,308000000.0,43000000.0,1276000000.0,AZN
2020-12-31,26617000000.0,5299000000.0,21318000000.0,3916000000.0,,3916000000.0,772000000.0,3144000000.0,1.22,1.22,2624000000.0,2624000000.0,6834000000.0,3916000000.0,52000000.0,0.0,5991000000.0,11896000000.0,68000000.0,83000000.0,1272000000.0,AZN
2023-12-31,82597000000.0,,,,,21636000000.0,2607000000.0,19029000000.0,,,,,,19029000000.0,113000000.0,,,36641000000.0,,,,WFC
2022-12-31,74368000000.0,,,,,15629000000.0,2251000000.0,13378000000.0,3.3,3.27,3805200000.0,3805200000.0,,13378000000.0,299000000.0,,,34845000000.0,,,,WFC
2021-12-31,79166000000.0,,,,,29563000000.0,5764000000.0,23799000000.0,5.13,5.08,4061900000.0,4061900000.0,,23799000000.0,-1690000000.0,,,36141000000.0,,,,WFC
2020-12-31,74264000000.0,,,,,2505000000.0,-1157000000.0,3662000000.0,0.43,0.43,4118000000.0,4118000000.0,,3662000000.0,-285000000.0,,,35411000000.0,,,,WFC
2023-07-31,56998000000.0,21245000000.0,35753000000.0,15562000000.0,-779000000.0,15318000000.0,2705000000.0,12613000000.0,3.08,3.07,4093000000.0,4093000000.0,18179000000.0,12613000000.0,,,7551000000.0,12358000000.0,,962000000.0,427000000.0,CSCO
2022-07-31,51557000000.0,19309000000.0,32248000000.0,13975000000.0,386000000.0,14477000000.0,2665000000.0,11812000000.0,2.83,2.82,4170000000.0,4170000000.0,16343000000.0,11812000000.0,,,6774000000.0,11186000000.0,,476000000.0,360000000.0,CSCO
2021-07-31,49818000000.0,17924000000.0,31894000000.0,13719000000.0,-641000000.0,13262000000.0,2671000000.0,10591000000.0,2.51,2.5,4222000000.0,4222000000.0,16119000000.0,10591000000.0,,,6549000000.0,11411000000.0,,618000000.0,434000000.0,CSCO
2020-07-31,49301000000.0,17618000000.0,31683000000.0,14101000000.0,-466000000.0,13970000000.0,2756000000.0,11214000000.0,2.65,2.64,4236000000.0,4236000000.0,16712000000.0,11214000000.0,,,6347000000.0,11094000000.0,,920000000.0,585000000.0,CSCO
2023-12-31,78558000000.0,30188000000.0,48370000000.0,14241000000.0,93000000.0,10999000000.0,2682000000.0,8317000000.0,7.02,6.93,1185121562.0,1185121562.0,27127000000.0,8317000000.0,,,,21311000000.0,,,3335000000.0,TMUS
2022-12-31,79571000000.0,36206000000.0,43365000000.0,8107000000.0,-1597000000.0,3146000000.0,556000000.0,2590000000.0,2.07,2.06,1249763934.0,1249763934.0,21725000000.0,2590000000.0,,,,21607000000.0,,,3364000000.0,TMUS
2021-12-31,80118000000.0,36605000000.0,43513000000.0,6892000000.0,-199000000.0,3351000000.0,327000000.0,3024000000.0,2.42,2.41,1247154988.0,1247154988.0,23076000000.0,3024000000.0,,,,20238000000.0,,20000000.0,3342000000.0,TMUS
